seed,candidate_index,candidate_id,compensation_0,compensation_1,compensation_2,compensation_3,compensation_4,compensation_5,compensation_6,compensation_7
1701,11,1173dbdc84e7663f,0.04307202983048532,0.02698072418741273,-0.0019384574521939912,-0.15344296104467564,-0.08912408014268945,0.12372503989369726,0.0653955367453304,0.24804353395565695
1701,12,e7c3852544e028da,0.019488090690275062,-0.07859410043983427,0.06809049947127337,0.11016225152748031,0.17765903922654339,0.11737433902506506,0.05681988468462995,-0.26602427559368125
1701,13,c0e421ea07c3c3ed,-0.10463792462497519,0.01783814569587052,-0.05007089073304828,-0.04438969129243377,-0.11062210032077777,-0.006213815729514711,-0.19877491149661236,0.010911260211307904
1701,14,1018c73e396bd3c0,0.16210066704880952,-0.02545702165419806,0.1340978095663303,-0.046065548176096816,-0.03465210015317243,0.13119317636505348,0.11198436842898474,-0.23535792452665813
1701,15,857a1d7850235229,0.048677906190827805,0.08767566259504875,0.07123941575487204,0.05049964393105453,0.09489419257891765,-0.03244422701391211,-0.15945424793203275,0.19186567843713442
1701,16,f639e01e04b8931b,-0.14067160285212243,-0.07572000995135496,0.12699152485023651,0.00018144550772837496,0.008354475551628408,0.05395566999229068,0.18373311461077976,0.02882969927330061
1701,17,7a41ea71af5ff274,-0.10897384270434425,-0.06557848975167625,-0.15257367078535317,-0.13821745011088604,0.15834842833510374,0.07112575648314692,0.23852121536494145,-0.16862798227271003
1701,18,52e38465fdd87aaa,0.17442481318372033,0.12723607152006525,-0.04203097915641883,0.03008482480887892,-0.1245444528437643,-0.1533206480190342,0.16529502521612752,-0.21192584113618623
1701,19,a45f156669481362,0.16692538167363033,0.1547797175893895,-0.014069088885105357,0.15746514049575608,0.06754061296607759,-0.04993150586920157,-0.06973836060259202,-0.1877156359190812
1701,20,effb754cd97e6fd0,-0.007747458734987708,0.0981453224717587,-0.023151346915965702,0.10282754153272056,-0.1405912531598028,-0.03506535105372659,-0.18020040235682405,-0.14328926163787503
1701,21,169a6aafffb35df0,0.10502280380539182,0.04269561528441734,-0.17584100376362058,0.17810356994786114,0.1303510713779658,-0.018402504247248246,0.19573620671965739,-0.19061235837897555
1701,22,aa2b4faf04116cad,0.07239070830244942,-0.11635523117816836,-0.09260519583430972,-0.17033342871456975,0.1328613161429311,-0.0011990700095433837,0.21039451031951015,6.509556625613477e-05
1701,23,1c96a5c7d8941ab1,-0.15915741591317767,-0.11852854166389405,-0.10411755854101935,-0.15449243920233996,-0.17497024869594133,-0.13822005290127207,0.27247953456299956,-0.23921975955120428
1701,24,a8e760465fe39118,0.01744478562832181,0.06604187956298392,-0.03702065436917816,0.05058819479176455,0.02429181606613229,0.06804745083057458,-0.1523091590255883,0.12894947396094328
1701,25,1c4560d62456b863,0.08886637022813823,-0.04177731512323677,0.015304093317977245,-0.1708581753381697,-0.003872219487278099,0.15712508163356076,0.2711188615985142,0.20210116222273558
1701,26,7b1f519ea94d921a,-0.034250341381374526,-0.10309942580141901,0.0497022508851068,0.02290590814730601,-0.1178614480345448,0.009013526220620491,-0.1365918997213896,0.09222700441168796
1701,27,fd8477017d686038,-0.05167607084898173,-0.04617452743352351,-0.061338933337633614,0.003783235116134085,0.036505839274118504,0.13711858343893313,0.0826210965659915,0.1215060028258113
1701,28,86859e6b925cff31,-0.07925420136671149,-0.018834112536500323,-0.0033096152655749432,0.12767918115111826,0.0028075995179854597,0.17443883246788874,-0.03060082442913945,-0.09489116924882283
1701,29,31a26dc737947148,0.17606032738273117,0.08373735464303292,-0.0100723139396908,0.17781836191035114,0.06823840759618864,0.08561063093858423,0.22535224254979402,0.22747273725917005
1701,30,c62ca4ebee89d45b,-0.08200120424767085,0.015094248257241167,-0.039649238949410776,-0.023201019508320913,0.08307229299144196,0.009034198900919724,0.29145588892305735,0.06849925940232938
1701,31,8ee606be612a7983,0.13450730827932614,-0.020685041234435726,-0.10678394596534464,0.12398663900809383,-0.04813257163142924,0.062225288876923635,-0.2849294354921286,-0.18705663502903738
1701,32,724fb826c9c45316,0.006120280131705317,-0.10556111372133772,0.09642684401559166,-0.051707443392804524,-0.0689225202005725,-0.07490459118821216,0.045794037994804415,-0.07802909102445817
1701,33,87aa3daff5ec80b9,-0.11296103742121062,-0.13791241509240346,-0.04176306733072741,0.12607334707335432,-0.08314919065690703,-0.0034039477597149004,-0.2304520492781591,-0.04151598401366787
1701,34,c04e0503eb753cd2,0.17482432467951228,-0.14368030294530834,0.08785235638630985,0.0364224701431837,-0.1103588284288462,-0.013655498911891129,-0.04158012097589838,-0.23593025216662256
1701,35,0faff5592a918f4a,0.08706066975665598,0.049337271549388086,-0.12117892157912998,-0.0518092076749201,0.13660707902491803,0.018712982749782194,-0.04511330326874323,0.20513523058356306
1701,36,40665c44d21a403b,0.00844964780916099,-0.15356472814007474,-0.09232338906350028,0.1255417333681573,0.12032728929215702,0.012693028073102903,-0.2861533939804715,-0.033584520410340275
1701,37,8b3f2dd35c47cfb5,0.1736533568551543,-0.053330015719963986,-0.15304439179713727,-0.028184749345998756,-0.1191453268678685,0.09526067188481455,0.1345946698695309,-0.10465930630285233
1701,38,519fd8a75b80e76e,-0.15354201087508665,0.03581413277716987,0.07065352118599347,-0.14839019048886287,-0.12885838859894402,-0.108813590914195,0.18025841325921002,-0.23927553537228308
1701,39,f78dad8a495196fc,0.16692103865463637,-0.028069847534686103,0.09741702879673514,-0.0831061530162153,-0.05937573222260655,0.15889970079682975,-0.054558677302799286,-0.16665858191165742
1701,40,b7b87216e2c071eb,-0.15862028545977003,-0.121202851532163,-0.11109358454401412,-0.03058878628128319,-0.17603594468033235,-0.15103622369885578,0.08841327920295183,0.16390492392441933
1701,41,a7bcc60b33e48924,0.0986477113794544,-0.0034167273045771205,-0.14822487432966633,0.0006901949564329612,0.03032576254151016,0.1781910011111291,-0.2581759993811612,0.20231297389451894
1701,42,c942bdbb8c3cc4fa,0.01313827331412671,0.10638818586996222,-0.007823307086803557,-0.1484477974500755,-0.004220144156285457,-0.05165476883531751,-0.19188166233285733,-0.1499838905615615
1701,43,f12379980c3eb0a0,0.04922891833239009,0.15012274991582178,0.177589226668046,-0.04552197878240506,0.16726712927481077,-0.016998226381757107,-0.14596906493954898,-0.027864076029341645
1701,44,b9822eb8f94e3d7b,-0.0019075055449964485,-0.05050914559529346,-0.16722831156572854,-0.15728841534774596,-0.1322993869485748,-0.1475927121962968,0.01820844607410996,0.2777312555990371
1701,45,6201465703db4064,-0.17871009808519647,-0.17438665734007236,-0.05323610024823479,-0.17573264440421152,-0.08601357445595734,-0.009252359701071827,0.08608938603185479,-0.06135007937468113
1701,46,f5a135ef92d55a2f,0.11408890166294572,-0.0016668525021736168,0.046688277731471245,-0.16522911672558818,-0.08057305759054643,-0.08732444224557753,-0.04477377913032188,-0.012624311430925616
1701,47,575ea244a477e3e2,-0.06961188513701667,-0.024741817865764765,-0.06864079420209723,-0.025302489295491053,0.12381274791328718,0.015725229141161343,0.2167818395525288,0.2950494238600902
1701,48,a15a16bfd9261084,0.16933172190668483,-0.17799631889242667,-0.030138406591678164,0.11305748266482823,0.10702726207458471,-0.13269195855411026,0.12488382995504721,-0.058680705536743955
1701,49,f3d1c4207d26e171,-0.05089463688893216,0.10991886808554503,-0.1477797422320067,-0.0756870988148099,0.15456715272875932,-0.0012721791158210349,-0.25494580573298825,0.192635317335651
1701,50,e53bef0ca6d58078,-0.1704775410815354,-0.022070424588371162,0.1515819517419621,-0.011541728867480438,-0.13431822451113054,-0.17093320242973548,-0.09769550809828184,-0.24518798107251605
1701,51,0176ad63f960df1d,-0.09359882278541319,0.000547677958685977,-0.1432207315298258,-0.029038049223299063,0.027079678870888205,0.08644284155570167,0.14677436802677304,-0.15532411984334654
1701,52,1289b0be4238bcb5,0.07405569985783074,0.033615225684016266,0.0004712841281538127,-0.06922354444458882,-0.16926686441604624,-0.07789881434111495,-0.08312495813992526,0.24275471855029013
1701,53,64f419f69116ffb3,0.01899370360633548,-0.055496253015614436,-0.1566133604339999,0.030801485393382712,0.03850244221043914,-0.08358838625909774,-0.28150711898476005,-0.019391222243119642
1701,54,6a8afa572c5058c4,0.04734952189869958,-0.17669531298281246,0.1623665391955717,-0.1151555999213004,-0.11187139108647516,0.17255266696797109,-0.19719123399493158,0.2825740809805251
1701,55,3833da763cefc96b,-0.10119331491189315,0.09775197870370318,0.09128696133282789,0.05935865809569028,0.09821133934542631,0.16880997370986503,0.1436933847232561,-0.2617580754231771
1701,56,c268c4fa082f1754,-0.15655750846525043,0.07067558845098487,0.17776697688994142,0.01144293448141187,-0.008947510536322638,0.07190414567044813,-0.09386788010446846,-0.10278342421269406
1701,57,c21cd20368f48a15,-0.11832828739499238,-0.009720202013953773,-0.05198155359896728,-0.13784286316432803,-0.13805330164207708,-0.0710054874295431,0.07836630552660581,-0.1274124234756224
1701,58,f731afc7644b570b,-0.08226550574451232,-0.04387651386079746,-0.049150589986012454,-0.17186077787000784,0.021498114918917052,0.09745223279211176,0.2520773990888157,-0.1900581559528835
1701,59,5ff5e6001bb91fc1,0.1395591788243592,-0.17459500447998846,-0.13011558051621408,-0.050119881117729616,0.05963438095581776,0.09649021345535075,0.2974156677229249,0.03645143570342966
1701,60,8deb808e45a17202,0.1631964671029265,0.10872323869172222,0.0016611768827418636,0.16089180717226373,-0.04755989378798256,-0.13000061860226197,0.08700221194132278,0.15586262962422984
1701,61,ec06cb9479f454f2,-0.17053916291895882,0.1245666887011827,-0.027638855834477293,-0.08723853034576415,-0.167114046255809,0.08490986614108491,-0.2770198371579565,-0.26839275981681554
1701,62,627577971132ff1b,-0.13985194425071965,-0.12671429975302098,-0.09919616899328909,0.0015280404580458916,-0.14449535922815318,-0.16239942511405664,-0.10006736485948171,-0.058583317003284716
1701,63,ba0a0ac99d2039a2,-0.12045349669759535,0.1412739253423093,-0.06990454898057268,-0.027707568466430826,-0.04103742190065083,-0.028760286941949483,-0.11258232954601141,-0.08936812912816669
1701,64,c0e072f10d94cbff,-0.12592053119081564,0.17783639983889812,-0.1509797042137428,0.051786608801050384,-0.07016886222480469,0.054552896349553764,0.07240515414306736,0.00918463767646951
1701,65,031bce7918320703,0.13434541995426139,0.11028782487642401,-0.11113605052535347,0.06326862317003598,-0.06318149540312461,-0.08043408703556972,0.11837639928607066,0.05860219409217475
1701,66,55cc0196aa7c078c,-0.055192896711521416,0.11905632986297439,-0.03582915053072911,-0.11845399131250847,-0.012988072642317636,0.05791685032731328,0.19490352344784992,-0.22866397520410328
1701,67,4b92f68b0a0fdaf3,-0.0683302298743416,0.005732885438288511,-0.09709321773189337,0.1613111179840861,0.03604916730620912,0.03593097633478963,0.0017239431851634678,-0.04472521622197862
1701,68,042cc007595b96a2,-0.1353723155345165,0.12712281830902583,0.022940172795325613,-0.11265661147746651,-0.00790222820943176,0.015508100188116599,0.009712833898983008,-0.07780095056746802
1701,69,2fb065e04ee4ba69,0.010320456805942175,-0.12421573585887688,0.03257617144207592,0.0013765940634647622,0.0651994895975447,0.10953157454739267,0.0811085567369757,0.07346196469204795
1701,70,3d0f0e411ef7a793,0.06841451922090094,-0.09870781735404113,0.11794517929322249,0.05689724324793959,-0.06940774302648256,-0.0469406217611462,-0.20498952889723854,0.2710321186265493
1701,71,2c1e1b41b0f9e2e6,-0.1798390773016701,-0.1295419477673479,-0.06065332280220495,0.07158750438844465,0.058797189854962406,0.1706883820892157,-0.298076998112688,-0.08170100554028303
1701,72,3f8f767f7c9af591,-0.04261162517005654,0.013471868937458867,-0.0989596799183131,0.029300582791246046,0.14931172715924176,0.0665690737782235,0.11583312930281617,-0.047059212420990336
1701,73,1364a83cd5a98ce0,-0.03119651164741469,-0.08740641836192857,-0.11408170490355984,0.08740650970796698,-0.058148667508128735,-0.06038565472600828,0.12385203867317301,0.04754395332801118
1701,74,00edb3392679258e,0.09192160035698783,0.10800268343188199,-0.06788700394624686,0.1566689051798406,0.06025893409149587,0.11519235459562231,0.2982400049899478,0.24772223314611463
1701,75,d0fcab3b005d961d,-0.1525938148013853,-0.1604056640485235,0.10165568682766471,-0.0029407903842691495,0.043325553293059864,0.016481048248607005,-0.1543879984091442,-0.20648336810489135
1701,76,b5a0167ce61f9ba6,-0.09946519484348255,0.14272264992132602,-0.04668954246082677,-0.12965536781761788,0.02168162628688566,-0.12748002494396887,-0.263705249257022,0.13320883309635334
1701,77,802c7f0842dedff5,0.026089089853693816,-0.04358645643680504,0.08027987737545939,-0.1169812264969883,-0.11145000815089195,-0.08138363528562033,-0.23282696707040107,-0.14328047721182294
1701,78,560e00a8ce9dfd76,-0.016722990505917204,0.028551617128791902,-0.1237686439310719,-0.03853787683032137,-0.15495711274158974,-0.048544305627172366,0.15727482064112794,0.23402581241613332
1701,79,e29b3ab8d8d3ac0e,0.005241706322595494,-0.16538419217813913,-0.009703773863679793,-0.03130061846568808,0.0824918524147834,0.06067147316985512,0.15765612943972593,-0.019784420218898723
1701,80,1eb7c7f4acab8fa4,-0.018110958735323108,0.08555229710248949,-0.08198998266758749,-0.15096336548770767,-0.06169710333465175,-0.09610642145681987,0.198075843494404,0.09832317163181607
1701,81,57e215ab83c9c081,0.0916184028692331,-0.17602853381316022,0.17705228221178582,0.14316347689751874,-0.11021183250955648,-0.17754833100946904,-0.09091457480855822,-0.10451272077930507
1701,82,924b50d948ef26a3,-0.17527000708779825,0.048433082207045716,0.15512140941294567,-0.022187784883174362,-0.104456663383425,-0.10206026828896762,-0.2443552320593018,-0.046696829286940945
1701,83,36dd74199f69e8f7,-0.13998508536165546,0.053711853738087734,0.04830395178460682,0.015180745453096537,0.06035251545590489,0.10314375400247418,0.2327191927246096,0.015116034768121421
1701,84,f37dca79fbb5f140,0.0012811405622446426,-0.11112830039602342,0.016007991653140912,0.13319964394537942,-0.1685318772198711,-0.09589467437822918,0.09881481609254228,0.18885826597130861
1701,85,14c1ede2e833ad13,-0.03477862210343858,0.1330900580095705,-0.11730034068391243,0.12790019596887778,-0.1456935402879602,0.04784357271337165,0.006040891190812081,0.14220970057944296
1701,86,e93ae1f14c9cc6bd,0.0781933847620522,-0.15533378576948315,0.15125966041013517,-0.011238011948495713,-0.08376182366269407,-0.10336706244727055,-0.14027529032192845,-0.0687857330469739
1701,87,8b9081cde686623a,-0.11868254890831058,0.09509239991973743,-0.07393033223631314,0.14985715215902168,0.05664295127124774,0.06330175223975695,0.08216544482713284,0.24805844595904206
1701,88,925de0288bd06c2b,-0.15203862365455958,-0.13236536033697857,-0.17874621602926488,-0.0751882012257408,0.03156189759490197,-0.013338480269330794,-0.2666916222719989,0.28027515680978515
1701,89,a33f8483c6b9dbbf,-0.02495045807957933,-0.09662257811957699,0.016799959227209484,0.11926110451580074,0.00925939529607418,0.12663642653644808,-0.024857166331319756,-0.10855866330295964
1701,90,a65319f81e599dd3,-0.04897649144457398,-0.16587537838423372,0.02036489166005259,0.12792436153924414,0.16771815881168728,0.13714672987937715,0.2984747237539044,-0.24216176135595172
1701,91,1a7bc1936aaa5e03,-0.11121288113660455,0.10129382350137109,0.1264857658383858,0.036276519839229145,0.08169998900071494,0.1795646742252663,-0.224799365257906,0.17516154401767034
1701,92,0749076f29f96220,0.10243950176969814,-0.15967841933163884,-0.07344179298548019,0.02491076103009614,0.029822699044781544,0.0663482173898054,0.2216901084108386,-0.1475357719935522
1701,93,eb8791bb1b516cfc,-0.07035714846866672,0.12372498558720547,-0.14092326550203044,-0.0013043667785437262,0.0345668698645059,0.07184534531331686,-0.048179919832023896,0.29244252226666995
1701,94,d0d38fa14a676c33,-0.02945114589480225,-0.07884849971773103,0.16951021897618712,-0.05053494034385754,-0.00607130382632794,0.15165953031549925,-0.28237651083797116,-0.1483259509185512
1701,95,8ebf6bdf1f95d1a1,0.08506005397709317,-0.060824443531695596,0.00513953131212383,-0.14961399473955264,0.04337051614334601,0.06636077254052959,-0.17440748454564062,0.11118406579446531
1701,96,e622b75d373a2b15,-0.0618607385972224,0.16554699917736013,-0.139283643219165,0.13698733651007802,-0.03857085244572549,0.09632302831984473,0.18749311792773898,-0.040670363552851474
1701,97,f4b24324ba10fceb,0.07616990978173942,0.16043243976278446,-0.09898999792821532,0.02100946461868587,0.10617826472914711,0.17525586571093563,-0.01252446257972697,0.22443718503526175
1701,98,3671b814d016d916,-0.11821829112770299,0.005759047132855217,-0.08216433026211624,-0.012185989332207407,0.17319303795125418,-0.08739131140622278,-0.10652240583625713,-0.11309860073732414
1701,99,f362188341e7c1b1,-0.06054870689890387,-0.08722827723333634,-0.14098924004723387,0.16935513452033973,0.021431428187734938,-0.14133036103472948,0.013726237256926831,0.2847623229470927
1701,100,1bfdfe853bb60d8a,-0.027624721589692113,0.12169552484665078,0.13264969659547315,-0.0062658308359091475,-0.14905001562102208,0.12009226063133205,-0.2192126047437624,0.0686884346080419
1701,101,af61048688447c7a,-0.0842571017759656,-0.15451937313630995,-0.11782907495247856,0.08896367580128453,0.11550063674419336,-0.17341813998008676,-0.1975939154431137,-0.01006518201066826
1701,102,4367521eb6c7e6d5,-0.08105078830990144,-0.06999965091631478,0.10298816397202627,0.0440138012554438,0.08279997303744592,0.1289301259729969,0.2625903512146804,0.29111393597158236
1701,103,a778864e4f6c3380,0.006339580014976729,0.06595151254324037,0.17459491569676816,-0.16170306760694492,0.10128370553824843,0.14772787965994744,-0.26069095249814184,0.22896615593213807
1701,104,ffd1f33b9d9aa610,0.01940285850001992,-0.048084583470694296,0.11868679741088532,0.13442625186143942,-0.12489363254365682,-0.07956590052737557,0.19270415068028482,-0.1735759712929834
1701,105,1fbd41511dfa73fe,-0.09283054035813842,-0.17687320880784163,-0.10380024538099783,-0.1251660181167088,-0.17105579145481467,-0.130498609786007,0.0019701649098116556,0.23793166866652246
1701,106,5476e4156b9dcc40,0.13521718241456232,-0.023012511273226753,-0.01869034667054413,0.12432894079499933,0.08697611454866057,0.0013514917236440605,-0.057424767264854876,0.22351019443219036
1701,107,8feae49adfc4d312,-0.16379553391559387,-0.011862632711401084,0.06648803734005601,-0.1512744035274268,-0.14460525312386807,0.14188494619877742,0.22277932766715658,-0.005478834345205308
1701,108,14ffdfa3de2a70ea,0.13928809452423344,0.17584981833971305,-0.05645358039578256,-0.0015308628079519558,-0.02410064626970936,-0.06909344827621339,-0.286880122767926,0.13675995417626832
1701,109,8c171e78f2bca068,-0.07815573204325775,-0.07795351967524537,-0.0516079503982901,-0.14384451991920646,0.06684796948703664,0.1443686513940572,0.22232461754180574,0.18249561198236017
1701,110,10466faee40761c9,0.16399942837580175,0.05043752074436024,0.0034781641545972783,-0.06083989431782005,-0.15969099042809154,-0.044154663623571504,-0.026040683947350284,-0.06944157589215445
1701,111,7b43d0f4f0228026,0.0932364912064696,0.03646321228270248,0.13511023924362162,-0.04886324202150452,-0.022360423506194833,-0.14121345537633226,0.033974985202578335,-0.2585719088219995
1701,112,e364a0571a1b9487,-0.050739982577465856,0.028566877996412623,0.09431891144299387,0.03220089663087546,0.036661700564139144,-0.16967692509399,-0.0688854451582523,-0.22834383588936957
1701,113,8216bda45a839ef1,-0.11764286867992378,-0.1369171698329777,0.07910146203254212,0.0926938525602266,-0.020078342349064977,0.16150763609391713,0.2823364466139236,0.1025302099952748
1701,114,6a0c0ef81ecf50ae,-0.03304980700598508,-0.17058341105794805,-0.13299549633435118,0.0462697361500924,0.11878092761240278,-0.1417776588953573,0.01944509899390856,0.22018897391127792
1701,115,ac55dea23760f0ff,0.14518450538049113,0.07251588984731742,0.008219178171287131,-0.1115824056754931,0.05119723933169753,0.004972475287734048,-0.2812492485333078,0.12914517284254726
1701,116,88f55238fd0dab33,-0.061373999833027715,-0.020709894253924447,0.022544783295341715,0.10268560090997046,-0.07264884242307612,0.09019180531179158,0.048298525209916156,0.219805460949962
1701,117,38de7ae72692b2cb,-0.08776961206225001,0.12716497436701385,-0.0643938138680164,-0.158257137633643,0.1625952540726407,0.08015434152359241,-0.19006127755411434,0.11903937063245973
1701,118,3b4fc2b31a1569a4,-0.13973840491625064,0.09936304470127455,0.07655986184171203,-0.08420730300562393,-0.07693430801543209,0.1657938922443783,-0.09434729805499899,-0.10530726376438457
1701,119,86412d2f9943a8de,-0.06542403530482989,-0.11823949804026965,-0.012132772214366833,-0.13175179956363103,0.17902110830958257,-0.010045926115812778,-0.12929091799833056,-0.23185689949865895
1701,120,6515afe7b0f17eb7,0.04474944008810955,-0.15041035683857687,-0.061134827492427796,-0.045372218674034036,-0.10460074225385714,-0.14054441833156678,0.10803188824495155,-0.011473487985551855
1701,121,a8e549d51ac192bc,0.009073816331314473,-0.007926642734249988,-0.03719651189688667,-0.1320928722818256,-0.14865178098708653,0.0569098896886053,0.1463388465209761,-0.28924163316184787
1701,122,cbbd12491688a956,0.05587650236349243,-0.06205502580144452,-0.16603164486485125,-0.1683763545760533,-0.1715493052806134,-0.021558529245156444,0.2171347629970908,0.04558882456131719
1701,123,311f50b18686097f,-0.14663663246321187,-0.052807158645056876,0.10272498093970645,0.1542661761752278,0.005938158478028752,0.13019989693369718,-0.09298451701250358,0.24427081629129588
1701,124,eed4000c52a8ec49,0.08170097907402435,-0.0026663574183717785,-0.1426160676901136,0.007917855761964358,-0.10544056221417736,-0.14614013252353084,0.13488298126880716,-0.08221320199646365
1701,125,7d21ebd88e95e86b,-0.008083991227842282,-0.07646606139727777,-0.0677399183306722,-0.1424980066188565,-0.1756401009552435,0.03973075004890159,-0.1291654335882908,-0.18235571353197144
1701,126,652cadf4a30e901b,0.0017751210063303535,0.11209174325999914,-0.17644946087756935,0.05212289318720349,-0.10985745239874797,0.0006587050799742,-0.13165494486656784,0.018223385483781707
1701,127,827bdbf5638eb196,-0.08037562657532883,0.023019386298959582,0.01654662799527986,-0.12513079491925902,0.03641491920478195,0.0533035993900854,0.039572935942116326,0.28257382276804704
1702,0,772678da0f939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,1,2cd0331c245dfded,0.10378317122400225,-0.12082866164097812,0.16103433389076544,-0.0691995696798274,-0.06317198889613507,-0.04363021725615424,-0.11221619240324521,0.06993616141615763
1702,2,ef02b2bb30af5e56,-0.05208481881572439,-0.09930690162389716,-0.050639412304257066,-0.1412697389791683,-0.1302450289486174,-0.1678955260023217,0.031731835896543825,0.1584268541516346
1702,3,69b9e286444954d6,-0.10243577309065098,-0.06126989591782671,0.05471638644940066,-0.14717385209942616,-0.007291998327621334,0.11036078762382777,0.047518942869372124,0.11986929746447476
1702,4,8d9b1e265944e54f,-0.16339289473519103,0.04964149836392108,-0.015662095821873084,-0.08034573450201958,-0.11912217094074525,0.1309230912812077,-0.0780920248395471,-0.0059243606972547045
1702,5,bdebb8ebe0acab3c,0.15168643721686131,-0.11644026685212362,-0.14014694036955389,-0.08934166003200297,0.08189159030510075,0.0963125700762183,-0.11283006929078167,0.19369816175614024
1702,6,bde53e5fb4f86955,0.12848618979500057,0.01709290485788556,-0.07700013165531773,-0.05719696425013886,-0.03339675657353222,-0.06625693375819548,-0.030820308546051976,-0.042581877924178335
1702,7,89dfee225e271371,0.12956530184162457,0.050386963844109116,-0.15376747583343997,0.023908989241584237,-0.047070657889299726,-0.11094533653957549,0.010883593157533044,0.06512871072330748
1702,8,d54c9a6532a52a13,0.06391879536232739,-0.00753099457693462,-0.06251146723180989,0.12342190191232434,0.10221718357144897,0.10315891364337862,-0.18738971874046953,0.10239139081608135
1702,9,d19a81244aadfdb6,-0.04749696638843124,-0.055771331225647404,-0.0466962077751466,-0.02573624128808221,-0.1255965706475388,-0.0973841827663294,0.06509709990348596,-0.10610844022048835
1702,10,172eaac10dab2415,0.1467951972383207,0.15901048405686757,0.13370306557861403,0.09684632936853804,0.07973122823951644,-0.11519415904084851,-0.21078700031910394,0.2464676922777199
1702,11,f534625a1f39c70b,-0.0522893539466389,0.17247822071436597,0.13317193531079202,0.06708274677502656,0.12734698249999601,0.1100563433219004,-0.11661035779292576,-0.14677057356958192
1702,12,d87bee8e9364e794,-0.07201109964135902,0.09081256521326947,-0.1561693232122577,-0.03340164665453655,0.04080833185536035,0.09218532073778353,-0.14983032979300379,0.1997409826771431
1702,13,c9787eaa3a7357ba,-0.10901232050214375,0.16486060104364067,0.11602328322733615,-0.08223295931219766,-0.11878148448364417,0.005904293175404542,0.24982545244666188,0.23579396026486998
1702,14,98d0c214e721daed,-0.061354577525337295,0.012609397531355463,0.1576356999358005,0.07939905951787524,0.13811762702796362,-0.17677072399168545,-0.25447980798209735,-0.09975806305059073
1702,15,5f399ff7b4a4215c,0.05559506808460102,0.16550892812430046,-0.0656001995059583,0.020609344755789478,-0.13485129674094315,-0.10986541208041331,0.20404673386591637,0.21898535383937442
1702,16,916ab30e1c3ba82c,0.021967439531960373,0.012654944285032253,0.016012446028984568,-0.13856688509743603,-0.06876561344505093,0.03649039116883345,0.1721095504139008,-0.13598008835371803
1702,17,53d86160ceecf7f7,-0.07125450521310592,0.0106211856549612,-0.16552121546056633,-0.10415526552667957,0.0492471514066704,-0.09050123012231996,0.10161149845266175,-0.026529043856018952
1702,18,3ea4bd81f14546ce,-0.12149971584509212,0.08981107500299654,0.04984738413623656,0.16869164530913006,0.1445861742564635,-0.015774119775856535,-0.15885159763811382,0.14712035516152583
1702,19,cc6d539b7c72f61f,-0.17179962996620096,0.14645318323390724,0.09005811771628666,-0.0639079923012405,-0.13041919645503253,-0.16481305351682748,-0.2641402833140931,3.7115841397517e-05
1702,20,96204cfc057abaac,0.020200182558651913,-0.09046778676711684,-0.1335443018644256,-0.041204524581680245,-0.08195537906983469,0.09629311883203015,0.2500467865878554,-0.13797933841351626
1702,21,868d482be65378ce,-0.013754772783476628,0.13807561862017617,-0.11400999212390488,0.07714970559780689,0.10842000063127136,-0.04636815797076472,-0.145552731176979,0.011729117386727439
