seed,context_only,available_to_policy,split,candidate_index,candidate_id,query_number,robust_score,usable_success_q10,usable_success_q25,usable_success_mean,conditional_truth_fidelity_q10,conditional_truth_fidelity_mean,herald_probability_mean,false_herald_probability_mean,leakage_probability_mean,logical_error_probability_mean,draws
1701,True,False,heldout,40,b7b87216e2c071eb,,0.041273929658367355,0.040804493093180974,0.041273929658367355,0.044066122219515835,0.5941858886687608,0.650729843986121,0.06638015683524126,0.022314034615725432,0.019391016396695777,0.002923018219029655,16
1701,True,False,heldout,41,a7bcc60b33e48924,,0.05192997647388441,0.051312589360917024,0.05192997647388441,0.05543626829465256,0.6728525410612703,0.7245451140205764,0.07658904297305216,0.021152774678399593,0.020176222276584235,0.0009765524018153552,16
1701,True,False,heldout,42,c942bdbb8c3cc4fa,,0.051022010386702635,0.05042512969725174,0.051022010386702635,0.054466732459907435,0.6942205063925968,0.7467474046298993,0.07347900168580794,0.019012269225900505,0.01891824099431836,9.402823158214497e-05,16
1701,True,False,heldout,43,f12379980c3eb0a0,,0.0575122649381727,0.05689625759510012,0.0575122649381727,0.061407711151450654,0.7211699936356397,0.7705930413424122,0.07977333752698434,0.018365626375533677,0.01681384976234743,0.0015517766131862487,16
1701,True,False,heldout,44,b9822eb8f94e3d7b,,0.042538273649651896,0.04201846725617464,0.042538273649651896,0.04541409049824845,0.5995301644181767,0.6520174393538417,0.068944660911434,0.023530570413185563,0.02094725447741813,0.00258331593576743,16
1701,True,False,heldout,45,6201465703db4064,,0.04561959161759813,0.04507937212512681,0.04561959161759813,0.04870433697111439,0.6243408860428246,0.6783292075543041,0.07073037599268792,0.022026039021573525,0.020483652122789135,0.001542386898784393,16
1701,True,False,heldout,46,f5a135ef92d55a2f,,0.04702686006638275,0.04644899585775432,0.04702686006638275,0.0502037039542212,0.6677701827806071,0.7221994234791942,0.06944133653274025,0.01923763257851905,0.018789981819172026,0.00044765075934702174,16
1701,True,False,heldout,47,575ea244a477e3e2,,0.0574488578538998,0.056786414828674865,0.0574488578538998,0.061326822581886084,0.7093314484978159,0.7607578810513584,0.08074495827590875,0.01941813569402267,0.01932709728346737,9.10384105552983e-05,16
1701,True,False,heldout,48,a15a16bfd9261084,,0.0552095655462108,0.0545511094731646,0.0552095655462108,0.05893737139226655,0.6781788312710552,0.7284020255253114,0.08100219417993561,0.02206482278766906,0.020853026869098065,0.0012117959185709952,16
1701,True,False,heldout,49,f3d1c4207d26e171,,0.05721937281262063,0.05657569758922752,0.05721937281262063,0.061080702831204294,0.6908193448901165,0.7398171874289485,0.0826378369073708,0.021557134076166495,0.02146263301466639,9.450106150010122e-05,16
1701,True,False,heldout,50,e53bef0ca6d58078,,0.044364066792124866,0.043808003961313936,0.044364066792124866,0.047362371112294084,0.6377702441831355,0.691767584964651,0.06799338499636196,0.02063101388406787,0.02005698748942648,0.0005740263946413883,16
1701,True,False,heldout,51,0176ad63f960df1d,,0.05213362280920898,0.05151581481888767,0.05213362280920898,0.05565388759414054,0.6776242148209933,0.7297706403247168,0.07633015586361076,0.020676268269470218,0.020149525967644483,0.0005267423018257347,16
1701,True,False,heldout,52,1289b0be4238bcb5,,0.0424578451908712,0.0419244695610006,0.0424578451908712,0.04532688738272114,0.6328777508729626,0.686789846516376,0.06574756049452252,0.020420673111801377,0.019583147271223223,0.0008375258405781548,16
1701,True,False,heldout,53,64f419f69116ffb3,,0.05264139363368984,0.05201385666963353,0.05264139363368984,0.056196244624642,0.6742233091565553,0.7262977544095532,0.07737878371773184,0.02118253909308984,0.020446246507501806,0.0007362925855880371,16
1701,True,False,heldout,54,6a8afa572c5058c4,,0.04470708618529372,0.04418504153153976,0.04470708618529372,0.04772991975022757,0.6139291932862726,0.6684382211008539,0.0703973176557889,0.02266739790556132,0.022292969869450376,0.0003744280361109406,16
1701,True,False,heldout,55,3833da763cefc96b,,0.055400647986634605,0.0547753133754212,0.055400647986634605,0.05913947381857557,0.7134549788603093,0.7645999447725687,0.07762173837970703,0.018482264561131452,0.01755734022833988,0.0009249243327915709,16
1701,True,False,heldout,56,c268c4fa082f1754,,0.05055712335325392,0.049963519133577716,0.05055712335325392,0.0539704272855466,0.6874969862335747,0.7393269823628649,0.07339657943182612,0.019426152146279532,0.018769505710692296,0.0006566464355872325,16
1701,True,False,heldout,57,c21cd20368f48a15,,0.04363197257915703,0.043082837709624844,0.04363197257915703,0.046580959697482605,0.6357906570973184,0.6901559848351351,0.06705296124629193,0.02047200154880934,0.019381450690783085,0.0010905508580262538,16
1701,True,False,heldout,58,f731afc7644b570b,,0.05190054383013065,0.05127342653855485,0.05190054383013065,0.05540587902948646,0.6862540921311764,0.7392051652855096,0.07503274449054223,0.019626865461055756,0.019326778884042644,0.000300086577013114,16
1701,True,False,heldout,59,5ff5e6001bb91fc1,,0.05280353832176758,0.052154114766700885,0.05280353832176758,0.05637015539761743,0.6585592462202134,0.70924898136912,0.07936294584373757,0.022992790446120136,0.02172315422928748,0.001269636216832656,16
1701,True,False,heldout,60,8deb808e45a17202,,0.04821714758093392,0.04765125645805135,0.04821714758093392,0.051472850710296905,0.6717662015811718,0.7236389500896114,0.07155209661612247,0.02007924590582557,0.01926154009404793,0.0008177058117776396,16
1701,True,False,heldout,61,ec06cb9479f454f2,,0.04190685958724931,0.04139663676960881,0.04190685958724931,0.04473739686793364,0.6224409850339001,0.6727263893168963,0.06712167986306491,0.02238428299513128,0.021363518141453715,0.0010207648536775624,16
1701,True,False,heldout,62,627577971132ff1b,,0.04315617668027868,0.04265212498167762,0.04315617668027868,0.04607503012756069,0.6139375560287783,0.6701367330918657,0.06770788914397666,0.021632859016415977,0.01919906699015457,0.0024337920262614064,16
1701,True,False,heldout,63,ba0a0ac99d2039a2,,0.04882779272481393,0.04825661939409497,0.04882779272481393,0.05212435241413417,0.6726803672610593,0.7241599706593536,0.07268064917193107,0.020556296757796893,0.020136683018590326,0.0004196137392065637,16
1701,True,False,heldout,64,c0e072f10d94cbff,,0.0464390661390577,0.04589991979934657,0.0464390661390577,0.04957390853049762,0.635405144500164,0.6842659216715301,0.07329001849771005,0.023716109967212434,0.022648705921952915,0.0010674040452595178,16
1701,True,False,heldout,65,031bce7918320703,,0.0474656348429998,0.0469067236007064,0.0474656348429998,0.05067060610755214,0.656223365669207,0.707752162295523,0.07192954434617321,0.021258938238621062,0.020301716842527972,0.0009572213960930893,16
1701,True,False,heldout,66,55cc0196aa7c078c,,0.05046325520114079,0.049872986324564855,0.05046325520114079,0.05387015942326663,0.6880567095839112,0.7402690052315193,0.07336440942686911,0.019494250003602477,0.019361609971601614,0.00013264003200086014,16
1701,True,False,heldout,67,4b92f68b0a0fdaf3,,0.05298064196482564,0.0523603284461557,0.05298064196482564,0.05655762715841631,0.6904280965285474,0.7430831509122061,0.07613686182857399,0.019579234670157687,0.019341186668131047,0.00023804800202664083,16
1701,True,False,heldout,68,042cc007595b96a2,,0.05091847700972528,0.050327052518308144,0.05091847700972528,0.05435579448275235,0.695436978931717,0.7477387906069738,0.07332123371132736,0.018965439228575014,0.018697335962307517,0.0002681032662674995,16
1701,True,False,heldout,69,2fb065e04ee4ba69,,0.05462035507751427,0.05396207878705048,0.05462035507751427,0.058309326330528974,0.6995684589766985,0.7523107224597169,0.07757786238034595,0.019268536049816976,0.019015219409665086,0.00025331664015189087,16
1701,True,False,heldout,70,3d0f0e411ef7a793,,0.04818663771373819,0.047578466189062724,0.04818663771373819,0.05144304368788628,0.6681420387739355,0.7236140677331754,0.07066543359884107,0.019222389910954783,0.019065573754795777,0.0001568161561590084,16
1701,True,False,heldout,71,2c1e1b41b0f9e2e6,,0.05343826180193273,0.05279735179736477,0.05343826180193273,0.057047431691306605,0.6800619373883582,0.7319439420520504,0.0779333221690138,0.02088589047770719,0.01971462462852526,0.0011712658491819317,16
1701,True,False,heldout,72,3f8f767f7c9af591,,0.05832364407040909,0.05766354137111166,0.05832364407040909,0.062259842155875766,0.705998623183548,0.7564157391113959,0.0822382039775134,0.01997836182163764,0.019864665541832277,0.00011369627980536458,16
1701,True,False,heldout,73,1364a83cd5a98ce0,,0.04810923857792468,0.0475089873513206,0.04810923857792468,0.05135998244853697,0.6585030512915884,0.7134403611499305,0.07180080315250068,0.020440820703963705,0.019198645322705717,0.0012421753812579862,16
1701,True,False,heldout,74,00edb3392679258e,,0.05354287727055304,0.05293270184326326,0.05354287727055304,0.057156664412924746,0.6928361855680611,0.7439665613830018,0.07700088594438824,0.019844221531463483,0.019426407588151506,0.0004178139433119761,16
1701,True,False,heldout,75,d0fcab3b005d961d,,0.053058358018814325,0.052406617141356665,0.053058358018814325,0.056642677389854165,0.6846918757107424,0.7370902400284511,0.07676452431903075,0.02012184692917659,0.019758511216444053,0.00036333571273253716,16
1701,True,False,heldout,76,b5a0167ce61f9ba6,,0.05157024194579199,0.050973337758617225,0.05157024194579199,0.05505150264341156,0.6889741780211442,0.7401912268789632,0.07515077285751691,0.02009927021410535,0.019642825073065417,0.00045644514103993536,16
1701,True,False,heldout,77,802c7f0842dedff5,,0.045767072914743974,0.045190409637492227,0.045767072914743974,0.04885981161031651,0.6572148724206712,0.7128888194557348,0.06820973559912696,0.019349923988810455,0.019086756318774073,0.000263167670036381,16
1701,True,False,heldout,78,560e00a8ce9dfd76,,0.04252765799237901,0.04199391910626772,0.04252765799237901,0.045401482265618104,0.6184836185934115,0.6713135844357475,0.06736405442008865,0.021962572154470547,0.02026401104380652,0.001698561110664026,16
1701,True,False,heldout,79,e29b3ab8d8d3ac0e,,0.0550734224098457,0.05440704861179631,0.0550734224098457,0.058793124620929636,0.6903670407108243,0.7421791752371792,0.0792934424825949,0.02050031786166527,0.020254460078314107,0.00024585778335116414,16
1701,True,False,heldout,80,1eb7c7f4acab8fa4,,0.04736301280550226,0.04679341824791064,0.04736301280550226,0.05056188621380733,0.6606745674695689,0.7126063375719601,0.07136688786759979,0.02080500165379245,0.020307545576332565,0.0004974560774598847,16
1701,True,False,heldout,81,57e215ab83c9c081,,0.04542193345108726,0.04489890724767954,0.04542193345108726,0.048493433617402854,0.6186191065778133,0.6731280996580479,0.07067652146169934,0.022183087844296484,0.021466556255259617,0.0007165315890368663,16
1701,True,False,heldout,82,924b50d948ef26a3,,0.04598183815702386,0.0454185037004004,0.04598183815702386,0.04908787397599765,0.6551779815807247,0.7076952518397539,0.06947486786703158,0.020386993891033933,0.01990640376571536,0.00048059012531857033,16
1701,True,False,heldout,83,36dd74199f69e8f7,,0.05450582344285943,0.053877523066578864,0.05450582344285943,0.05818504784470681,0.7141680374195362,0.7668400532466262,0.07611401461319038,0.017928966768483573,0.01746970017178002,0.0004592665967035509,16
1701,True,False,heldout,84,f37dca79fbb5f140,,0.04302898818603665,0.04253112295452734,0.04302898818603665,0.04593878383832176,0.6279871650567486,0.685945680298667,0.06580909807995308,0.01987031424163132,0.018885624106672518,0.0009846901349588036,16
1701,True,False,heldout,85,14c1ede2e833ad13,,0.043082900233709504,0.042565994741865676,0.043082900233709504,0.045992332790442,0.6219327577635875,0.6719597018476415,0.06901277862320146,0.023020445832759463,0.0215497332181118,0.0014707126146476638,16
1701,True,False,heldout,86,e93ae1f14c9cc6bd,,0.04685464525070657,0.046286318025107465,0.04685464525070657,0.050021924862504216,0.6423007615951056,0.697295507968178,0.07105125029306578,0.021029325430561553,0.020687868686129082,0.00034145674443247114,16
1701,True,False,heldout,87,8b9081cde686623a,,0.053669200633201686,0.053057353002381756,0.053669200633201686,0.057291467596132684,0.6944478139033647,0.7459348370429902,0.0768765756937149,0.019585108097582196,0.019363821064743585,0.00022128703283861163,16
1701,True,False,heldout,88,925de0288bd06c2b,,0.05126846492622247,0.05063834642355103,0.05126846492622247,0.05473226005797865,0.6490756655927091,0.7000655392089903,0.07804072538773196,0.02330846532975331,0.021901313181104,0.0014071521486493151,16
1701,True,False,heldout,89,a33f8483c6b9dbbf,,0.05198434993860645,0.05134855634245236,0.05198434993860645,0.055495878016401996,0.6916598106431464,0.7457748780670568,0.07434505305454171,0.018849175038139716,0.01852667359902723,0.00032250143911248714,16
1701,True,False,heldout,90,a65319f81e599dd3,,0.05816532872977424,0.05748841431030323,0.05816532872977424,0.062092332420194865,0.6944461802106815,0.7438585501583138,0.08384888827225934,0.021756555852064485,0.021040372360959594,0.0007161834911048947,16
1701,True,False,heldout,91,1a7bc1936aaa5e03,,0.05451027499258486,0.05389305782929457,0.05451027499258486,0.05818913825957603,0.7097258885911939,0.7608133206048113,0.07683598410951839,0.018646845849942383,0.017569919226284845,0.0010769266236575399,16
1701,True,False,heldout,92,0749076f29f96220,,0.05232778839771807,0.05168183228173913,0.05232778839771807,0.0558626069382757,0.6731111303563155,0.7257455408016382,0.07681375479968694,0.020951147861411237,0.020095766328385715,0.0008553815330255176,16
1701,True,False,heldout,93,eb8791bb1b516cfc,,0.05221214597553013,0.051612386291918826,0.05221214597553013,0.05573634820158559,0.6769807007606699,0.7276323942046076,0.07687929808192873,0.021142949880343154,0.020882569486453097,0.00026038039389005365,16
1701,True,False,heldout,94,d0d38fa14a676c33,,0.05075305966020344,0.050132703557100255,0.05075305966020344,0.05418149166540899,0.6807627880362921,0.7341451520006318,0.07372877379419167,0.01954728212878267,0.019151590563396423,0.0003956915653862467,16
1701,True,False,heldout,95,8ebf6bdf1f95d1a1,,0.05332435396399836,0.05268343320823725,0.05332435396399836,0.056925599812010216,0.6979203171539321,0.7509437313289766,0.07593157023441437,0.019005970422404143,0.018803400022773406,0.00020257039963073476,16
1701,True,False,heldout,96,e622b75d373a2b15,,0.04837012847124351,0.04781417343237316,0.04837012847124351,0.051634880159008585,0.6514953923783098,0.7012882466046718,0.07410179700983725,0.02246691685082868,0.021670493486871882,0.0007964233639567943,16
1701,True,False,heldout,97,f4b24324ba10fceb,,0.05500863724890727,0.05439155885519619,0.05500863724890727,0.05872078081457894,0.6900927063155903,0.7397161516583004,0.07958022477906117,0.020859443964482225,0.020117135020678984,0.0007423089438032384,16
1701,True,False,heldout,98,3671b814d016d916,,0.05910396552857808,0.05843587308881531,0.05910396552857808,0.06309261705321895,0.7072021963974631,0.7570653875290947,0.08340303900894945,0.020310421955730507,0.019834945201265226,0.0004754767544652806,16
1701,True,False,heldout,99,f362188341e7c1b1,,0.05140683573067805,0.05078753246321515,0.05140683573067805,0.05487901530021966,0.6656216817434115,0.7178712680882992,0.07642558942731392,0.02154657412709427,0.020326530882298303,0.0012200432447959705,16
1701,True,False,heldout,100,1bfdfe853bb60d8a,,0.043663864646012865,0.043135164525790325,0.043663864646012865,0.046612906277558,0.6362022140145971,0.6864538089656782,0.06856124852252696,0.02194834224496896,0.021683779346596505,0.00026456289837245377,16
1701,True,False,heldout,101,af61048688447c7a,,0.05553410919610961,0.05487542045484879,0.05553410919610961,0.05928416025321045,0.6731197932848534,0.7229093025260646,0.08209973853699254,0.02281557828378209,0.02161331127891242,0.0012022670048696688,16
1701,True,False,heldout,102,4367521eb6c7e6d5,,0.05529355649069459,0.054641698601606656,0.05529355649069459,0.05902709775521165,0.7088820953938982,0.7611818385471244,0.07771955838791061,0.018692460632698974,0.018212832798170174,0.0004796278345288003,16
1701,True,False,heldout,103,a778864e4f6c3380,,0.05555712640831018,0.05492844845889696,0.05555712640831018,0.05930684213552302,0.7143782902428562,0.7654199591942252,0.07765494671698077,0.018348104581457747,0.017281553507726047,0.0010665510737316998,16
1701,True,False,heldout,104,ffd1f33b9d9aa610,,0.04532399104863763,0.04476365554108182,0.04532399104863763,0.048387459117042037,0.6499711801644755,0.7053236963808691,0.06797480316811579,0.019587344051073752,0.01942490951785573,0.00016243453321802316,16
1701,True,False,heldout,105,1fbd41511dfa73fe,,0.04125126248318121,0.04079961901783134,0.04125126248318121,0.04404238684931194,0.58091342225458,0.6370535610080527,0.06728456427678911,0.02324217742747717,0.02019218990203604,0.003049987525441133,16
1701,True,False,heldout,106,5476e4156b9dcc40,,0.05551417979721622,0.054868531340448654,0.05551417979721622,0.05926183963939212,0.7067925302149611,0.7589204476778927,0.07821090730743832,0.01894906766804621,0.01858168381574815,0.00036738385229806024,16
1701,True,False,heldout,107,8feae49adfc4d312,,0.043410770846172085,0.0428641799222888,0.043410770846172085,0.04634417325575722,0.6368455314556418,0.6915094840263982,0.06670959167220454,0.020365418416447317,0.019555452030695267,0.000809966385752051,16
1701,True,False,heldout,108,14ffdfa3de2a70ea,,0.04938485166058493,0.04881741033715796,0.04938485166058493,0.052718527180180864,0.6732048532370707,0.7238514228405136,0.07363374112631599,0.020915213946135127,0.020336529959936345,0.0005786839861987822,16
1701,True,False,heldout,109,8c171e78f2bca068,,0.05401395928245743,0.053367880235856646,0.05401395928245743,0.05766162356257379,0.690530402857956,0.7425326570051092,0.07778906223281724,0.02012743867024345,0.019718313176543146,0.0004091254937003051,16
1701,True,False,heldout,110,10466faee40761c9,,0.04281379055253715,0.04228105615747816,0.04281379055253715,0.04570641342674834,0.6353179544929517,0.6886158914088352,0.06628776128205013,0.020581347855301798,0.01963013391364559,0.0009512139416562073,16
1701,True,False,heldout,111,7b43d0f4f0228026,,0.050293688127237654,0.04969708246305885,0.050293688127237654,0.053689771765223826,0.6897024235944247,0.7428803439417051,0.0724447826092526,0.018755010844028773,0.018213693832299628,0.0005413170117291404,16
1701,True,False,heldout,112,e364a0571a1b9487,,0.05318310111884196,0.052559008560283935,0.05318310111884196,0.05677366776373424,0.7074721615912964,0.7603786498699232,0.07493185538398595,0.018158187620251696,0.017554837753452287,0.0006033498667994071,16
1701,True,False,heldout,113,8216bda45a839ef1,,0.05017332425023222,0.049544962269213545,0.05017332425023222,0.053563608544099126,0.6742245160383462,0.7284010423707606,0.07323195560668527,0.01966834706258614,0.01905941083957776,0.0006089362230083787,16
1701,True,False,heldout,114,6a0c0ef81ecf50ae,,0.055662612194143306,0.0550008499677154,0.055662612194143306,0.05942134963477462,0.6698090537337831,0.7193845403851625,0.08268057121189705,0.023259221577122423,0.022191089699683697,0.0010681318774387269,16
