seed,policy,queries_used,selected_candidate_index,selected_candidate_id,compensation_0,compensation_1,compensation_2,compensation_3,compensation_4,compensation_5,compensation_6,compensation_7,train_robust_score,train_usable_success_q10,train_usable_success_q25,train_usable_success_mean,train_conditional_truth_fidelity_q10,train_conditional_truth_fidelity_mean,train_herald_probability_mean,train_false_herald_probability_mean,train_leakage_probability_mean,train_logical_error_probability_mean,heldout_robust_score,heldout_usable_success_q10,heldout_usable_success_q25,heldout_usable_success_mean,heldout_conditional_truth_fidelity_q10,heldout_conditional_truth_fidelity_mean,heldout_herald_probability_mean,heldout_false_herald_probability_mean,heldout_leakage_probability_mean,heldout_logical_error_probability_mean,config_hash,protocol_hash,heldout_oracle_candidate_index,heldout_oracle_candidate_id,heldout_oracle_usable_success_q25,heldout_regret_q25
1705,catalog,1,0,772678da0f939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535429295607866,0.06498262299281149,0.06535429295607866,0.06604351095113191,0.9025764953192446,0.9175695158569928,0.07197632893184133,0.005932817980709415,0.005807901701532264,0.00012491627917715154,0.051599415816635366,0.049821129859856095,0.051599415816635366,0.05416277200706453,0.6962365522656272,0.7547865453717049,0.07188927816857951,0.017726506161514992,0.0176238182568677,0.00010268790464729475,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,88,c094c527ffddf72e,0.059280529246417434,0.007681113429782067
1705,random,32,11,fd0c56ac181e9354,-0.08259560231571683,-0.14811142853584225,-0.034207238922395265,-0.057367835053901944,0.15342687809314423,0.0915614218052578,-0.2065573328037507,0.2443642267067073,0.07391158193915807,0.07347681079937127,0.07391158193915807,0.07467878850840254,0.8866643586552923,0.8994366389931869,0.08321456749881342,0.008535778990410883,0.008358700192060666,0.00017707879835021558,0.05834187089698171,0.05632308299090409,0.05834187089698171,0.0612374629843433,0.7050533354190445,0.7583380168442307,0.08102847653088345,0.01979101354654016,0.019645843749917888,0.0001451697966222727,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,88,c094c527ffddf72e,0.059280529246417434,0.0009386583494357253
1705,greedy,32,88,c094c527ffddf72e,-0.06290532059501805,-0.011829187940053117,-0.05796750876778692,-0.14838482699136332,0.17410116789616228,0.0743115137080655,0.0171653206007768,0.24219027561519443,0.07513113562546321,0.07466407690004383,0.07513113562546321,0.07588981573717554,0.8960436741769896,0.9085195146773378,0.08369605842902468,0.0078062426918491315,0.007546350139681348,0.00025989255216778313,0.059280529246417434,0.05721341716706334,0.059280529246417434,0.06221781126162779,0.718084991179086,0.770716774123559,0.08107427213979147,0.018856460878163686,0.018642745772604177,0.00021371510555950608,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,88,c094c527ffddf72e,0.059280529246417434,0.0
1705,bads,32,88,c094c527ffddf72e,-0.06290532059501805,-0.011829187940053117,-0.05796750876778692,-0.14838482699136332,0.17410116789616228,0.0743115137080655,0.0171653206007768,0.24219027561519443,0.07513113562546321,0.07466407690004383,0.07513113562546321,0.07588981573717554,0.8960436741769896,0.9085195146773378,0.08369605842902468,0.0078062426918491315,0.007546350139681348,0.00025989255216778313,0.059280529246417434,0.05721341716706334,0.059280529246417434,0.06221781126162779,0.718084991179086,0.770716774123559,0.08107427213979147,0.018856460878163686,0.018642745772604177,0.00021371510555950608,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,88,c094c527ffddf72e,0.059280529246417434,0.0
1706,catalog,1,0,772678da0f939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07217253939880537,0.07176042992831881,0.07217253939880537,0.07260499136100844,0.903992982646109,0.9138696631293904,0.07954457163570242,0.006939580274693978,0.006477337764525986,0.0004622425101679932,0.05884626000289744,0.05599379750810402,0.05884626000289744,0.06013274780766849,0.7293009212915531,0.776630513379925,0.07772060325205594,0.01758785544438745,0.017205759699200424,0.00038209574518702455,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,35,5537f7f0cffb68f5,0.06575961662143903,0.006913356618541595
1706,random,32,35,5537f7f0cffb68f5,-0.03498718062727013,-0.11486276659949173,-0.1334380531043621,-0.10549414496327753,0.15692244581881107,0.1346841218436395,-0.15228680548319007,0.13817035243639084,0.08062342497550617,0.08015059815967328,0.08062342497550617,0.08110052510141921,0.8701230224724564,0.8789957186391755,0.09240353650481266,0.011303011403393452,0.010379621345093126,0.0009233900583003243,0.06575961662143903,0.06256763962150483,0.06575961662143903,0.06718189082785307,0.7181916928927481,0.7610670197484402,0.0883799751749831,0.021198084347130025,0.020430251090557558,0.000767833256572464,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,35,5537f7f0cffb68f5,0.06575961662143903,0.0
1706,greedy,32,35,5537f7f0cffb68f5,-0.03498718062727013,-0.11486276659949173,-0.1334380531043621,-0.10549414496327753,0.15692244581881107,0.1346841218436395,-0.15228680548319007,0.13817035243639084,0.08062342497550617,0.08015059815967328,0.08062342497550617,0.08110052510141921,0.8701230224724564,0.8789957186391755,0.09240353650481266,0.011303011403393452,0.010379621345093126,0.0009233900583003243,0.06575961662143903,0.06256763962150483,0.06575961662143903,0.06718189082785307,0.7181916928927481,0.7610670197484402,0.0883799751749831,0.021198084347130025,0.020430251090557558,0.000767833256572464,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,35,5537f7f0cffb68f5,0.06575961662143903,0.0
1706,bads,32,35,5537f7f0cffb68f5,-0.03498718062727013,-0.11486276659949173,-0.1334380531043621,-0.10549414496327753,0.15692244581881107,0.1346841218436395,-0.15228680548319007,0.13817035243639084,0.08062342497550617,0.08015059815967328,0.08062342497550617,0.08110052510141921,0.8701230224724564,0.8789957186391755,0.09240353650481266,0.011303011403393452,0.010379621345093126,0.0009233900583003243,0.06575961662143903,0.06256763962150483,0.06575961662143903,0.06718189082785307,0.7181916928927481,0.7610670197484402,0.0883799751749831,0.021198084347130025,0.020430251090557558,0.000767833256572464,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,35,5537f7f0cffb68f5,0.06575961662143903,0.0
1707,catalog,1,0,772678da0f939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07081611655054129,0.0704190852850945,0.07081611655054129,0.07168850537088997,0.8971523118856345,0.9121903616578731,0.07863198464752646,0.006943479276636489,0.006894968778392926,4.8510498243563033e-05,0.056347520742531014,0.05605987640966324,0.056347520742531014,0.05830157600909354,0.7296690550155767,0.7566593871170784,0.07721685959548526,0.018915283586391718,0.018875910352195564,3.937323419615736e-05,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,56,47d262321b216705,0.0627303367337008,0.006382815991169792
1707,random,32,56,47d262321b216705,0.04253330387674367,0.08474919178799965,-0.09536418095197001,0.04548730612392328,0.1622810486920959,0.005021025531803431,-0.10501192873017486,-0.057830043908985,0.07896620480103603,0.07846988529093873,0.07896620480103603,0.07990329524676015,0.8689265882720264,0.881647767759398,0.09025838478959301,0.010355089542832855,0.009814873415375524,0.0005402161274573303,0.0627303367337008,0.06245342278395675,0.0627303367337008,0.06495847521625715,0.7272757979146116,0.7521439662074262,0.08617065423738045,0.021212179021123295,0.020772745069991737,0.0004394339511315567,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,56,47d262321b216705,0.0627303367337008,0.0
1707,greedy,32,56,47d262321b216705,0.04253330387674367,0.08474919178799965,-0.09536418095197001,0.04548730612392328,0.1622810486920959,0.005021025531803431,-0.10501192873017486,-0.057830043908985,0.07896620480103603,0.07846988529093873,0.07896620480103603,0.07990329524676015,0.8689265882720264,0.881647767759398,0.09025838478959301,0.010355089542832855,0.009814873415375524,0.0005402161274573303,0.0627303367337008,0.06245342278395675,0.0627303367337008,0.06495847521625715,0.7272757979146116,0.7521439662074262,0.08617065423738045,0.021212179021123295,0.020772745069991737,0.0004394339511315567,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,56,47d262321b216705,0.0627303367337008,0.0
1707,bads,32,56,47d262321b216705,0.04253330387674367,0.08474919178799965,-0.09536418095197001,0.04548730612392328,0.1622810486920959,0.005021025531803431,-0.10501192873017486,-0.057830043908985,0.07896620480103603,0.07846988529093873,0.07896620480103603,0.07990329524676015,0.8689265882720264,0.881647767759398,0.09025838478959301,0.010355089542832855,0.009814873415375524,0.0005402161274573303,0.0627303367337008,0.06245342278395675,0.0627303367337008,0.06495847521625715,0.7272757979146116,0.7521439662074262,0.08617065423738045,0.021212179021123295,0.020772745069991737,0.0004394339511315567,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,56,47d262321b216705,0.0627303367337008,0.0
1708,catalog,1,0,772678da0f939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06952002869656736,0.06905832699613518,0.06952002869656736,0.07000355147056819,0.893825155948911,0.9046914132660815,0.07744012037962746,0.00743656890905927,0.0068548893962146595,0.00058167951284461,0.055709972641572195,0.05431659826028639,0.055709972641572195,0.05711768401244471,0.7213159157261966,0.7548592714459322,0.07593817941889,0.018820495406445294,0.018347773526371833,0.00047272188007346035,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,103,65102bf2b1f83ff4,0.06302735775776624,0.00731738511619405
1708,random,32,65,737996135c53969e,0.04695538488946084,-0.13836812563120968,-0.11089410417826676,0.024388794693781118,0.149234799148976,-0.15711552349480754,-0.057299517540217025,0.048385700841460565,0.077351971725431,0.07684651293949807,0.077351971725431,0.07790871988191621,0.8727250291965925,0.8818811055524431,0.0886107443539754,0.010702024472059195,0.009670816045373079,0.0010312084266861144,0.06204187518771782,0.060506690692228915,0.06204187518771782,0.06358803300374594,0.7194434503544894,0.7499209591162357,0.08509507819320758,0.021507045189461636,0.020668449768397112,0.0008385954210645238,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,103,65102bf2b1f83ff4,0.06302735775776624,0.000985482570048428
1708,greedy,32,103,65102bf2b1f83ff4,-0.062343673367479285,-0.046298362328296115,-0.08130313739368461,0.03319317277242875,0.17148111639240676,-0.09999935378686137,-0.11438716145330702,0.14980752655923116,0.07851490413037851,0.07801053572985567,0.07851490413037851,0.07909580806672166,0.8815377723169593,0.8904480847580847,0.088775875386994,0.009680067320272323,0.008513198513063777,0.0011668688072085465,0.06302735775776624,0.06146860999837085,0.06302735775776624,0.06457356688250845,0.7311226731440863,0.7611969521668656,0.08486890022124298,0.02029533333873453,0.019346916973451464,0.0009484163652830659,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,103,65102bf2b1f83ff4,0.06302735775776624,0.0
1708,bads,32,103,65102bf2b1f83ff4,-0.062343673367479285,-0.046298362328296115,-0.08130313739368461,0.03319317277242875,0.17148111639240676,-0.09999935378686137,-0.11438716145330702,0.14980752655923116,0.07851490413037851,0.07801053572985567,0.07851490413037851,0.07909580806672166,0.8815377723169593,0.8904480847580847,0.088775875386994,0.009680067320272323,0.008513198513063777,0.0011668688072085465,0.06302735775776624,0.06146860999837085,0.06302735775776624,0.06457356688250845,0.7311226731440863,0.7611969521668656,0.08486890022124298,0.02029533333873453,0.019346916973451464,0.0009484163652830659,7cdec90c727e7065f69adf12fd28b4c667a66063d2ba540985d5bea941cc60ca,e1240e0f9ec37bb6425f3b0d23d575abe11558053c58e00dadc9f3e94dd82ac1,103,65102bf2b1f83ff4,0.06302735775776624,0.0
