seed,split,draw_index,mean_mode_loss,bs_offset_0,bs_offset_1,bs_offset_2,bs_offset_3,bs_offset_4,bs_offset_5,phase_error_0,phase_error_1,mode_loss_0,mode_loss_1,mode_loss_2,mode_loss_3,mode_loss_4,mode_loss_5
1701,heldout,2,0.04789900093385035,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,-0.015341847506073491,-0.05246899135090927,0.027562537328918585,0.014424592337164865,0.059013086043275764,0.05222076564539417,0.06695943573432002,0.06721358851402869
1701,heldout,3,0.0586814288720772,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,-0.019886322691950606,-0.0006492681678529691,0.039978482174242255,0.04952787484924444,0.05220090221674397,0.06552842608411229,0.060350214205374675,0.08450267370274561
1701,heldout,4,0.08486871521317692,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.02262034067830396,0.026104040419449775,0.08051175222530176,0.06146821535214137,0.0849636412244099,0.10385136915297034,0.09445944755033309,0.0839578657739051
1701,heldout,5,0.05769976593848821,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.021291766717948496,0.005219875801508973,0.051886546035971794,0.04263344636748638,0.05675411993509404,0.073342905872014,0.06827786630027331,0.053303711120089706
1701,heldout,6,0.04268903502885924,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.05554852279888124,0.03668349174140915,0.03333452286537075,0.02970572799849163,0.0402047466805845,0.04083963660578079,0.055642525487213663,0.05640705053571415
1701,heldout,7,0.06482771971419117,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.06901679817233303,0.00032734953887782886,0.06626777685793978,0.047819141680612944,0.053460013711020674,0.061130904771547256,0.08315883850138767,0.0771296427626387
1701,heldout,8,0.047679160610980764,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.0051771452051766875,-0.05432591895000827,0.04633910989672255,0.04356354879083264,0.03605772293756031,0.04135359600632847,0.04863692702894122,0.0701240590054994
1701,heldout,9,0.07943365949905727,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,-0.050985116141240606,-0.010091997209612767,0.0600667145949224,0.05984035539058367,0.08260603824814569,0.07283487658241831,0.09957440173729083,0.1016795704409827
1701,heldout,10,0.06503563595219707,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,-0.01763444086578513,-0.03451940267727974,0.05398555011092781,0.0733538802248344,0.05403661242209722,0.05516714215401375,0.06392882423319675,0.08974180656811245
1701,heldout,11,0.057907311068241256,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.07434064336375568,0.046414409721769995,0.049406503560187866,0.05148916958390226,0.041627430229244734,0.05669418462840538,0.0716478020621853,0.07657877634552203
1701,heldout,12,0.06448056224966381,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.035136633471569256,-0.004923537890320141,0.06155583750264277,0.03842222643328373,0.07274770039807842,0.07814216528194404,0.0690679940946806,0.06694744978735326
1701,heldout,13,0.08466884702725776,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.08157201633430691,0.03335134040762711,0.06781274063910489,0.09488016467498603,0.06941804266122585,0.08882317914692076,0.09125013483406211,0.09582882020724694
1701,heldout,14,0.08407584960165837,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.029431407756760137,0.058027145013230336,0.07067389840998037,0.07138055535946398,0.0943357833202824,0.08671409927598747,0.09407227297320571,0.08727848827103024
1701,heldout,15,0.07888094875585215,0.013838328592185924,0.0026372519326713917,-0.038142335596281655,-0.0012322326744003316,-0.005430274481795756,-0.005901018373620106,0.0602742147266943,-0.03375388427003555,0.07479721650696416,0.07397219497834379,0.06406911851940023,0.0738135408087279,0.09217531506467519,0.09445830665700158
1702,train,0,0.015349309887887227,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.005318139092126953,0.009163968157360708,0.016710541914147482,0.015366625017300429,0.006743442726367297,0.02076122591702753,0.016543660718848975,0.015970363033631647
1702,train,1,0.01677750787076129,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.0141766831895859,-0.01027581078588017,0.01557098455760099,0.015157287693489207,0.014440892389739616,0.015550781526661487,0.015501371746161853,0.024443729310914594
1702,train,2,0.010987195641138611,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.014400722810290086,8.790495302978549e-05,0.009171140291690838,0.012103461381254168,0.009622713517190058,0.0245358731077846,0.00011366952512558912,0.010376316023786412
1702,train,3,0.01747266972218889,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.005398269008851283,0.019612692271199883,0.013222627798971423,0.020004738360680112,0.018585570003124628,0.019623022988562826,0.014285831905308076,0.01911422727648628
1702,train,4,0.02217648909952046,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.001245364390672053,-0.003630136554390258,0.027587668993999774,0.02708819431665284,0.01795100745510249,0.01750558786933539,0.023876549845010833,0.019049926117021426
1702,train,5,0.01922777045923019,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.0031244281037312504,-0.00962496264461021,0.01734844124161901,0.016439535903040314,0.02089641537892645,0.016661140046027978,0.02138597041830824,0.022635119767459157
1702,train,6,0.013195937213265221,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.0076610653049711454,-0.004939987966480626,0.008366874771119396,0.01913515302574641,0.009835300314994223,0.01168555180054705,0.012173406630847507,0.017979336736336747
1702,train,7,0.026158617923194072,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.0015479393453344684,-0.015206203830631256,0.02856885592114645,0.029690993354991948,0.0253866657375484,0.026746292154583386,0.024174019795415166,0.02238488057547907
1702,heldout,0,0.06361870605031526,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.026140383459444534,0.022141390192025004,0.04398582411053703,0.06281405845565421,0.05249650581117544,0.07268112844136172,0.08081238816428389,0.06892233131887929
1702,heldout,1,0.07701809365910396,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.0044393717379382705,0.021413891364449093,0.07766114347311072,0.08918216202101349,0.058398107644234865,0.061880311226023554,0.08335907366896256,0.09162776392127858
1702,heldout,2,0.07856451702241313,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.011217078693057119,-0.0547133545588295,0.06404077871302474,0.051589015505215136,0.08091164517447234,0.09182281347893752,0.07516057627827917,0.10786227298454984
1702,heldout,3,0.052918484978262674,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.01912199909050754,-0.07489490595486198,0.045448929176211614,0.05124731199125142,0.039516289986412725,0.05760680453547869,0.06723435242613829,0.0564572217540833
1702,heldout,4,0.06692805069433089,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.008570806805072346,-0.030802041189559096,0.05520106131602313,0.06362835303517039,0.0512537263743838,0.07214175864410448,0.08430124985366114,0.07504215494264246
1702,heldout,5,0.08556200360906374,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.05215308101600445,0.005544654049851993,0.06855183901962211,0.07271031947339429,0.07923569615734657,0.08616705856647465,0.09473928802560633,0.11196782041193842
1702,heldout,6,0.07779250569999317,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.05236434440322332,-0.018571479836413038,0.05775316187705162,0.07919997212015162,0.07698924947990284,0.0721489646250982,0.08821555956266337,0.09244812653509143
1702,heldout,7,0.05824777616631888,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.01558286761768754,-0.07165142397824784,0.03207079548706,0.05530733821674826,0.05534575843918822,0.05986896444308086,0.07014356612196515,0.07675023428987084
1702,heldout,8,0.05712649764139353,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.05623018644227382,-0.008844408653988289,0.04564246112379261,0.05424528895561459,0.05979191511961691,0.06034469066422869,0.04829828735128055,0.07443634263382778
1702,heldout,9,0.05026938146373913,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.0025039603418552095,-0.049009878136372996,0.03406006561025851,0.03670436801620157,0.04565880292627726,0.05180058417387457,0.05947641809650678,0.07391604995931612
1702,heldout,10,0.0755578513324429,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.010770597745060315,-0.010989367357023383,0.06931800823044701,0.07184614776293737,0.07255810769314427,0.07398822629220617,0.07905266063143783,0.08658395738448468
1702,heldout,11,0.06102298641034728,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,-0.037905002309206084,-0.037076745204863544,0.038687503401475094,0.051547816821715,0.06339835766537073,0.05862146474259313,0.07606332688951024,0.07781944894141948
1702,heldout,12,0.09249408245876285,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.06004619918393522,0.014067069967543202,0.0804618545039697,0.07478320842515893,0.09321821805365149,0.09319837899698788,0.11471453754720765,0.09858829722560151
1702,heldout,13,0.049292907277624476,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.01321106864205638,0.0005025793359605974,0.03228500811752551,0.03996138544346471,0.042810973444979895,0.06427108398922879,0.06491828135594742,0.05151071131460057
1702,heldout,14,0.08118689322100102,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.018510706227825267,0.00961918101298256,0.06369809678766691,0.05316819968309249,0.09989405135450871,0.09382395788036305,0.08880780754993267,0.08772924607044223
1702,heldout,15,0.08270819056198465,-0.037383923537833284,0.043379890904347074,0.025740107971855428,-0.010032242209675357,-0.01631501490930637,-0.06649918839353249,0.02809678926774309,-0.02728302052157893,0.07515448975176156,0.0827118414717582,0.08191423120744495,0.07344248299344028,0.10038663073526252,0.0826394672122405
1703,train,0,0.021353403077012483,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,-0.0022751680105131174,-0.007722725539233164,0.020407744364468298,0.02430673781012876,0.016944456293966504,0.024371038548196864,0.020961301707330016,0.021129139737984456
1703,train,1,0.023519746719670092,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.0003229734095275393,0.01844445679470575,0.027220802732690584,0.020284909384245268,0.02134225825927263,0.028082914888588703,0.02215758142886147,0.02203001362436188
1703,train,2,0.015027876595335962,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.006972392924989248,0.013867989920044923,0.013920843610283664,0.007231154953649862,0.014647780952868953,0.015235910301853438,0.023829805780522288,0.01530176397283755
1703,train,3,0.02316504623016073,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.01074928327989016,-0.0024532300191348663,0.02400943306870309,0.02231016343147841,0.019599443308079716,0.028401546477440174,0.020034184652305352,0.02463550644295761
1703,train,4,0.024619001656637763,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.002784550637151814,0.009915246328804908,0.0234156512717985,0.025505770284818832,0.021648791514194243,0.026429303710259797,0.029147175426371127,0.02156731773238409
1703,train,5,0.023762970545980713,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,-0.004692439509397648,-0.024519022934274028,0.02435449092606607,0.024497252269487405,0.024777942340712546,0.027088970077183454,0.01761015923428081,0.024249008428153966
1703,train,6,0.017582860511168155,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.00552778592733498,0.009963207404914232,0.015549676835801132,0.019745055180355405,0.021928618570753906,0.019399861175629425,0.009599163415501129,0.01927478788896794
1703,train,7,0.020128869021806186,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.01601788594129869,0.004339551633126248,0.028866159375699404,0.018533451976358535,0.014203069108308063,0.020282637535276645,0.018310722765025794,0.020577173370168664
1703,heldout,0,0.07315873888843367,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.016606387323217096,-0.06726355224543693,0.06670905687132289,0.06514928021586808,0.0769640825475982,0.0660050883043452,0.07057349884651723,0.0935514265449505
1703,heldout,1,0.0805309412039019,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.04046207904247504,0.038365070241191714,0.04804670559068585,0.07435186111897496,0.09651206852098018,0.07718752321746218,0.09083345984529603,0.09625402893001224
1703,heldout,2,0.06276868680559423,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.008256474849113151,-0.009106928764067622,0.05259545299252855,0.05553113796476104,0.08036930167221336,0.06424473203277721,0.06101380225358927,0.06285769391769597
1703,heldout,3,0.11138847943616435,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.030475267342685814,0.024684139937303912,0.10571999326522447,0.09804971963228096,0.10728217505057026,0.11411155363863353,0.12141854785747448,0.12174888717280238
1703,heldout,4,0.06779901638520107,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.030802097760397926,0.031513131938689105,0.05513923424453017,0.06271817906726869,0.04870446096395924,0.07007669602466524,0.08537897813693532,0.08477654987384775
1703,heldout,5,0.04974067569425403,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.01440639961072195,-0.012947302815651419,0.04527829866071907,0.04032565493950375,0.03300088115234849,0.05222490476571727,0.07587152682355255,0.05174278782368303
1703,heldout,6,0.07204558248328026,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.040917190752194986,0.006271177881715256,0.07106865706281858,0.04504784009184622,0.042408141627757814,0.06655702145128145,0.09291700408464744,0.11427483058133003
1703,heldout,7,0.06484556969720764,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.09644608810560955,0.04810010738911231,0.06208988744334122,0.056030479555080934,0.0656953346626349,0.057692207638042184,0.07641877117243386,0.07114673771171282
1703,heldout,8,0.047322652977460584,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.023181401702741824,-0.04446629313638757,0.026030430481725576,0.06156407074016098,0.037967677482002804,0.041065175909172844,0.05683562357267391,0.06047293967902738
1703,heldout,9,0.07511861126009901,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.004019610262390145,0.016139518142651372,0.061185217525108734,0.05534820374221916,0.07107738322378514,0.0777484449497168,0.0871240819816042,0.09822833613816001
1703,heldout,10,0.05626760587105023,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.03725455251864628,-0.05510317440323638,0.048441906108608906,0.05157763804675665,0.05413920921289714,0.06383955350493689,0.049475465464633335,0.07013186288846843
1703,heldout,11,0.06396765195134348,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.03559459312321134,-0.017598103048713492,0.033008872402733105,0.07203705941102095,0.06378775896387592,0.07020122185423702,0.05028376536863899,0.09448723370755487
1703,heldout,12,0.06506043076347633,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.054342358767266036,-0.013075468525312063,0.05260593495062553,0.08496705502942423,0.06420652162707806,0.05727619510838157,0.07442449511031937,0.05688238275502927
1703,heldout,13,0.07336897338836654,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.029897136329972727,-0.0177074892858983,0.05635273268384909,0.07265512145060579,0.0741277694886287,0.07119377963360964,0.09794816248959347,0.06793627458391256
1703,heldout,14,0.029286676855179064,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,0.05859980798548284,0.08776633863705793,0.012670756809305024,0.006601680196403999,0.0485822012973009,0.028947440679299722,0.05307772962835875,0.02584025252040601
1703,heldout,15,0.08356834411063163,-0.03276647326581873,0.03706506592347288,-0.03220111311480715,-0.03586731511078853,0.06672494991862213,0.07333845378733073,-0.014958584354985208,-0.04612232563723015,0.056299525570646644,0.08096400277685281,0.07733781106211596,0.10490251368670636,0.08172757436029858,0.1001786372071694
1704,train,0,0.01555895566014086,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.008652189123809766,0.009461932088983138,0.019002732110480557,0.019709577305567143,0.015287072353041506,0.010150846673728283,0.01566435031417092,0.013539155203856764
1704,train,1,0.018056874097847734,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.0015131867001203958,0.0011124965099277703,0.016415346073824895,0.015337576494379473,0.018670262386898333,0.022895674989717854,0.017569714782868433,0.017452669859397425
1704,train,2,0.02329447589107129,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.009881119751843458,0.0032065423601490162,0.021311418089206183,0.033223962666604816,0.02423616878648319,0.025235951942591713,0.015896577512585087,0.01986277634895675
1704,train,3,0.022513497146904426,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.0008040465982503981,0.0025623940394211516,0.022206778648933986,0.024569368094776656,0.020447935628837642,0.023668576558100257,0.02264987554440131,0.021538448406376712
1704,train,4,0.017206404728462767,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.00940123641026468,0.003017768321933978,0.02577255084622574,0.016961496979018987,0.013155416183470492,0.016915184258984663,0.018155747421486044,0.012278032681590667
1704,train,5,0.011037770504372614,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.010309688178805943,0.0005310666470469847,0.004906499156728227,0.010036196302527006,0.012761488109034899,0.010419558729197045,0.018117695066188683,0.009985185662559824
1704,train,6,0.02373184029480534,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.009224105994707802,-0.00035026454893304196,0.020128066053296246,0.02512736635250961,0.03218318686223256,0.022912227374171548,0.020102946760101877,0.021937248366520216
1704,train,7,0.007813099643213596,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.0031937658816456856,0.004496484243578658,0.00756704435252338,0.0048180557467683485,0.008921862154520266,0.0035339848280035325,0.007819250770085539,0.014218400007380519
1704,heldout,0,0.06041777898488191,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.009783256045890448,0.05519642047031137,0.03552885408169065,0.05994841237896025,0.07485945527302713,0.06450734153997902,0.061499664739159916,0.06616294589647456
1704,heldout,1,0.06214457023205755,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.014400827745657586,-0.10244645702585817,0.054522164797932426,0.059647202296213245,0.06059951770257455,0.05766679637562542,0.04851501490019468,0.09191672531980502
1704,heldout,2,0.06668694522619577,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.05161702970666965,0.01768374384127845,0.06146724610743706,0.06118247985572617,0.05233024223291655,0.07472194839000382,0.06759680369475438,0.08282295107633661
1704,heldout,3,0.06165165119361673,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.010532508748108056,-0.05253008646895872,0.06061678217249129,0.06408051638661685,0.062099947289138056,0.060434588582086474,0.04568473372702017,0.07699333900434752
1704,heldout,4,0.07097639321599944,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.005515404313167018,-0.03192993385341,0.060600870401662475,0.0551548465401384,0.0722144768259885,0.06513453014377274,0.09896867770032558,0.0737849576841089
1704,heldout,5,0.07558045115180877,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.0346164592622821,0.031029669201667304,0.06380094806684537,0.07677948283045849,0.06197612819106671,0.07887558602381058,0.09178615947264433,0.08026440232602708
1704,heldout,6,0.0681491066662384,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.0218866653614152,-0.016141628492243723,0.03655787693154619,0.06824145621665079,0.06495715148025419,0.08322030504650255,0.07656513825762803,0.07935271206484863
1704,heldout,7,0.07395380662105032,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.016616972620035843,-0.039602619331690514,0.06806334114317142,0.07816287762198725,0.06524569035644656,0.07883012762153273,0.08181072631424213,0.07161007666892182
1704,heldout,8,0.09771907302501708,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.04921648136145075,-0.018130278741597047,0.08184546733769577,0.0976995964896155,0.0945844874614063,0.10226008255348241,0.10137260302408584,0.10855220128381664
1704,heldout,9,0.06418474818360345,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.025182556353580646,0.007191235231493561,0.038044124919344,0.047807464501789014,0.06473913055580013,0.07634513233458823,0.08447420009989481,0.07369843669020452
1704,heldout,10,0.057711600485279964,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,0.017749340885887664,-0.036038839724616634,0.05193412106146155,0.04943793468632119,0.056633462170266824,0.05833086275347399,0.05270387437371276,0.07722934786644348
1704,heldout,11,0.08741101263181315,0.021500167565899165,-0.042742532696365146,0.03804192424450957,0.01675440177320906,0.0013832219067753289,0.06364914075783486,-0.0029260779519356076,-0.0032807343912186863,0.08063688877071504,0.08355905617927079,0.09644566403742545,0.07257190133634103,0.08820470721896292,0.1030478582481636
